user_idx,item_idx,rating,timestamp,user_id,item_id
1630,14538,1.0,1223596800,A3J4IM04W99U3O,B000RZPW9W
1630,15441,2.0,1225756800,A3J4IM04W99U3O,B000YFOGS8
1630,15066,4.0,1226620800,A3J4IM04W99U3O,B000V6J0K4
1630,14367,1.0,1226880000,A3J4IM04W99U3O,B000R2WI0G
1630,11329,1.0,1236297600,A3J4IM04W99U3O,B000BVP35A
1630,14988,5.0,1240012800,A3J4IM04W99U3O,B000UU5T7E
1630,14369,5.0,1252108800,A3J4IM04W99U3O,B000R2XJJK
1630,12223,2.0,1254182400,A3J4IM04W99U3O,B000FRTTZA
1630,9343,1.0,1254787200,A3J4IM04W99U3O,B0006FZUHC
1630,13858,1.0,1254787200,A3J4IM04W99U3O,B000NRGAG8
1630,14511,1.0,1254787200,A3J4IM04W99U3O,B000RVB3QW
1630,5789,1.0,1256688000,A3J4IM04W99U3O,B000067O0P
1630,6128,3.0,1256688000,A3J4IM04W99U3O,B00006HCGW
1630,6498,4.0,1256688000,A3J4IM04W99U3O,B000077WZP
1630,10482,4.0,1256688000,A3J4IM04W99U3O,B0009XZZU8
1630,12011,4.0,1257206400,A3J4IM04W99U3O,B000FAMQ3Y
1630,15812,4.0,1257206400,A3J4IM04W99U3O,B0012ZPYQM
1630,8011,4.0,1258502400,A3J4IM04W99U3O,B00015H0ZC
1630,513,4.0,1267142400,A3J4IM04W99U3O,B00001QERI
1630,4840,4.0,1267142400,A3J4IM04W99U3O,B00005NGS5
1630,15512,2.0,1280188800,A3J4IM04W99U3O,B000ZKA0J6
1630,12132,2.0,1285718400,A3J4IM04W99U3O,B000FJTOL2
1630,14264,3.0,1285977600,A3J4IM04W99U3O,B000QB058U
1630,15944,5.0,1289088000,A3J4IM04W99U3O,B00140P9BA
1630,16287,3.0,1337904000,A3J4IM04W99U3O,B00178630A
1631,914,5.0,1126310400,A36AYQFXV36LA,B00002EIX4
1631,2752,5.0,1129766400,A36AYQFXV36LA,B00004OCXR
1631,699,4.0,1131062400,A36AYQFXV36LA,B00001ZT7T
1631,8930,5.0,1134345600,A36AYQFXV36LA,B0002SLA5E
1631,7924,4.0,1144886400,A36AYQFXV36LA,B0000VYJW4
1631,9571,5.0,1159747200,A36AYQFXV36LA,B0007DFLWC
1631,12223,5.0,1161475200,A36AYQFXV36LA,B000FRTTZA
1631,10128,5.0,1161561600,A36AYQFXV36LA,B0009A4EV2
1631,11584,1.0,1163289600,A36AYQFXV36LA,B000E0XX9Q
1631,10290,4.0,1164931200,A36AYQFXV36LA,B0009OPKXE
1631,7911,4.0,1165708800,A36AYQFXV36LA,B0000VMIO0
1631,11362,5.0,1166918400,A36AYQFXV36LA,B000BYQJC8
1631,12675,4.0,1177200000,A36AYQFXV36LA,B000GTA7HG
1631,6525,5.0,1178323200,A36AYQFXV36LA,B00007BGQI
1631,10000,5.0,1179100800,A36AYQFXV36LA,B0008G2B7Q
1631,11635,4.0,1179878400,A36AYQFXV36LA,B000E66CAM
1631,13334,3.0,1191369600,A36AYQFXV36LA,B000KIF890
1631,13794,4.0,1192665600,A36AYQFXV36LA,B000NJFMUQ
1631,274,5.0,1196380800,A36AYQFXV36LA,B00000K2XJ
1631,4687,5.0,1197936000,A36AYQFXV36LA,B00005MENF
1631,15024,5.0,1199318400,A36AYQFXV36LA,B000UZTOY8
1631,1323,5.0,1201219200,A36AYQFXV36LA,B00002STFN
1631,14369,5.0,1203638400,A36AYQFXV36LA,B000R2XJJK
1632,4758,4.0,1016496000,A1BXA3SM3AJOKL,B00005N7YQ
1632,422,3.0,1037404800,A1BXA3SM3AJOKL,B00001N2OU
1632,391,4.0,1045440000,A1BXA3SM3AJOKL,B00001LCDM
1632,274,3.0,1052956800,A1BXA3SM3AJOKL,B00000K2XJ
1632,1993,4.0,1055030400,A1BXA3SM3AJOKL,B00002SVXK
1632,786,4.0,1055548800,A1BXA3SM3AJOKL,B000021XYY
1632,6055,4.0,1099699200,A1BXA3SM3AJOKL,B00006F7RS
1632,900,4.0,1115596800,A1BXA3SM3AJOKL,B00002CF9M
1633,274,4.0,981590400,A2EDZH51XHFA9B,B00000K2XJ
1633,378,4.0,981590400,A2EDZH51XHFA9B,B00001IVBL
1633,442,5.0,981590400,A2EDZH51XHFA9B,B00001NFS5
1633,900,3.0,984441600,A2EDZH51XHFA9B,B00002CF9M
1633,2723,4.0,984441600,A2EDZH51XHFA9B,B00004KHB3
1633,940,4.0,987638400,A2EDZH51XHFA9B,B00002EPZ2
1633,3633,2.0,1016582400,A2EDZH51XHFA9B,B00004UE0V
1633,2044,4.0,1017360000,A2EDZH51XHFA9B,B000031KJX
1633,7938,4.0,1076284800,A2EDZH51XHFA9B,B0000Y5TKC
1633,5165,4.0,1104192000,A2EDZH51XHFA9B,B00005RD71
1634,2044,4.0,969408000,AR6V6QK7S2TSU,B000031KJX
1634,418,2.0,985219200,AR6V6QK7S2TSU,B00001N2OM
1634,3824,2.0,985996800,AR6V6QK7S2TSU,B00004Y5TQ
1634,4249,1.0,987206400,AR6V6QK7S2TSU,B00005A9VM
1634,274,4.0,987552000,AR6V6QK7S2TSU,B00000K2XJ
1634,382,3.0,990230400,AR6V6QK7S2TSU,B00001IVGE
1634,893,1.0,990748800,AR6V6QK7S2TSU,B00002CF8Q
1634,2709,5.0,1006473600,AR6V6QK7S2TSU,B00004KD64
1634,5292,4.0,1016928000,AR6V6QK7S2TSU,B00005V3EZ
1634,6079,3.0,1037491200,AR6V6QK7S2TSU,B00006FWU0
1634,6675,2.0,1062547200,AR6V6QK7S2TSU,B000083DZQ
1635,279,1.0,949968000,AO79G8MWYQCXM,B00000K2Y6
1635,4756,5.0,1010102400,AO79G8MWYQCXM,B00005N7YS
1635,5507,5.0,1018224000,AO79G8MWYQCXM,B000062YIN
1635,5674,5.0,1027123200,AO79G8MWYQCXM,B0000664J8
1635,11954,3.0,1195862400,AO79G8MWYQCXM,B000F5RW1U
1636,279,4.0,1224979200,A1DGS9QTHZGS4G,B00000K2Y6
1636,7713,5.0,1224979200,A1DGS9QTHZGS4G,B0000C4M22
1636,8667,4.0,1224979200,A1DGS9QTHZGS4G,B0002FGFHU
1636,12628,3.0,1224979200,A1DGS9QTHZGS4G,B000GPVUJY
1636,14922,3.0,1224979200,A1DGS9QTHZGS4G,B000U90L32
1637,8038,4.0,1106006400,APLAYRDGF11H2,B00018RR6Q
1637,7716,2.0,1129939200,APLAYRDGF11H2,B0000C6EB4
1637,8241,4.0,1129939200,APLAYRDGF11H2,B0001OU19K
1637,9557,1.0,1153699200,APLAYRDGF11H2,B0007CQH3U
1637,4056,5.0,1153872000,APLAYRDGF11H2,B000056EZG
1637,10394,1.0,1154563200,APLAYRDGF11H2,B0009V1CO8
1637,6506,3.0,1167868800,APLAYRDGF11H2,B000078COP
1637,7710,3.0,1168819200,APLAYRDGF11H2,B0000C4E7P
1637,11588,3.0,1168819200,APLAYRDGF11H2,B000E1A4XS
1637,7533,5.0,1170028800,APLAYRDGF11H2,B0000A1VER
1637,6355,5.0,1175472000,APLAYRDGF11H2,B00006LEMX
1637,10038,1.0,1186963200,APLAYRDGF11H2,B000924LG8
1637,7581,3.0,1193616000,APLAYRDGF11H2,B0000AFWWH
1637,6734,2.0,1194307200,APLAYRDGF11H2,B000088NQB
1637,5899,4.0,1200614400,APLAYRDGF11H2,B0000696PJ
1637,5878,3.0,1262563200,APLAYRDGF11H2,B0000691KL
1637,8949,4.0,1262563200,APLAYRDGF11H2,B0002T750W
1637,279,4.0,1262649600,APLAYRDGF11H2,B00000K2Y6
1637,450,2.0,1262649600,APLAYRDGF11H2,B00001NTSG
1637,1540,5.0,1262649600,APLAYRDGF11H2,B00002STNP
1637,5104,3.0,1262649600,APLAYRDGF11H2,B00005QIQM
1637,7269,3.0,1262649600,APLAYRDGF11H2,B00009PZX7
1637,8092,3.0,1262649600,APLAYRDGF11H2,B0001BYH0C
1637,8406,3.0,1262649600,APLAYRDGF11H2,B00023XXMW
1637,8514,5.0,1262649600,APLAYRDGF11H2,B00029QOQS
1637,8532,4.0,1262649600,APLAYRDGF11H2,B0002AL1YW
1637,13419,3.0,1262649600,APLAYRDGF11H2,B000LAQ1M0
1637,13670,4.0,1262649600,APLAYRDGF11H2,B000MWF5UQ
1637,5124,2.0,1293840000,APLAYRDGF11H2,B00005QX4E
1638,377,5.0,953596800,A145DZF7S9DM6S,B00001IVB6
1638,279,5.0,955324800,A145DZF7S9DM6S,B00000K2Y6
1638,2691,3.0,956275200,A145DZF7S9DM6S,B00004C8SJ
1638,1108,5.0,961027200,A145DZF7S9DM6S,B00002SFM0
1638,9128,5.0,1199923200,A145DZF7S9DM6S,B00030GSJY
1638,13710,5.0,1208736000,A145DZF7S9DM6S,B000N4JENM
1638,13766,2.0,1208908800,A145DZF7S9DM6S,B000NGTEOY
1638,15423,4.0,1217635200,A145DZF7S9DM6S,B000Y8ZQWA
1639,2033,5.0,954288000,AXXZDRVRDCMF5,B00003031F
1639,279,5.0,956793600,AXXZDRVRDCMF5,B00000K2Y6
1639,382,5.0,956793600,AXXZDRVRDCMF5,B00001IVGE
1639,419,5.0,956793600,AXXZDRVRDCMF5,B00001IVRD
1639,556,4.0,956793600,AXXZDRVRDCMF5,B00001SHNG
1639,1660,5.0,956793600,AXXZDRVRDCMF5,B00002SU5D
1639,668,5.0,956880000,AXXZDRVRDCMF5,B00001YVBN
1639,2045,3.0,956880000,AXXZDRVRDCMF5,B000031WCQ
1640,314,5.0,958089600,AZ1EE5YKY0K8Y,B00000K4AX
1640,2033,5.0,958089600,AZ1EE5YKY0K8Y,B00003031F
1640,341,5.0,958176000,AZ1EE5YKY0K8Y,B00000K4MC
1640,494,4.0,958176000,AZ1EE5YKY0K8Y,B00001QEEP
1640,898,5.0,958176000,AZ1EE5YKY0K8Y,B00002CF99
1640,2668,4.0,958176000,AZ1EE5YKY0K8Y,B000040OEH
1640,279,5.0,958521600,AZ1EE5YKY0K8Y,B00000K2Y6
1640,369,2.0,958521600,AZ1EE5YKY0K8Y,B00001IVB8
1640,897,5.0,959385600,AZ1EE5YKY0K8Y,B00002CF94
1640,2747,5.0,959385600,AZ1EE5YKY0K8Y,B00004NS0Z
1640,282,5.0,959817600,AZ1EE5YKY0K8Y,B00000K3QV
1640,374,2.0,959817600,AZ1EE5YKY0K8Y,B00001IVB4
1640,693,2.0,959817600,AZ1EE5YKY0K8Y,B00001ZT47
1640,865,3.0,959817600,AZ1EE5YKY0K8Y,B0000296ZD
1640,2698,4.0,959817600,AZ1EE5YKY0K8Y,B00004DITL
1640,2754,5.0,959817600,AZ1EE5YKY0K8Y,B00004R61M
1640,2651,5.0,968803200,AZ1EE5YKY0K8Y,B00003OPES
1640,3353,4.0,968803200,AZ1EE5YKY0K8Y,B00004TBC2
1640,3587,3.0,968803200,AZ1EE5YKY0K8Y,B00004U8K8
1640,918,5.0,968976000,AZ1EE5YKY0K8Y,B00002EPGW
1641,2863,5.0,945734400,A3JLQEENMB2IYS,B00004S5X5
1641,279,4.0,946425600,A3JLQEENMB2IYS,B00000K2Y6
1641,549,5.0,946857600,A3JLQEENMB2IYS,B00001SHOU
1641,416,3.0,946944000,A3JLQEENMB2IYS,B00001LCDK
1641,407,2.0,946944000,A3JLQEENMB2IYS,B00001LDBV
1641,927,2.0,946944000,A3JLQEENMB2IYS,B00002EIV8
1642,279,5.0,952992000,A2AK59AGLZST3N,B00000K2Y6
1642,4075,1.0,994118400,A2AK59AGLZST3N,B000056O4Q
1642,3932,5.0,1006646400,A2AK59AGLZST3N,B00004ZBQB
1642,6020,1.0,1047254400,A2AK59AGLZST3N,B00006CRVH
1642,14010,3.0,1209168000,A2AK59AGLZST3N,B000OPPR2C
1642,8038,2.0,1215129600,A2AK59AGLZST3N,B00018RR6Q
1642,13037,2.0,1236470400,A2AK59AGLZST3N,B000ID1AKI
1642,15512,1.0,1280275200,A2AK59AGLZST3N,B000ZKA0J6
1642,4750,5.0,1302134400,A2AK59AGLZST3N,B00005N6K3
1642,11480,4.0,1321920000,A2AK59AGLZST3N,B000COCAJI
1642,16287,1.0,1340150400,A2AK59AGLZST3N,B00178630A
1642,14934,4.0,1361145600,A2AK59AGLZST3N,B000UCK0LW
1642,15919,5.0,1377302400,A2AK59AGLZST3N,B0013RC1W4
1643,272,4.0,936489600,AOX9AZTPLT4UQ,B00000K2YA
1643,4832,4.0,1009065600,AOX9AZTPLT4UQ,B00005NFN4
1643,5314,1.0,1018396800,AOX9AZTPLT4UQ,B00005V6BH
1643,5507,4.0,1018396800,AOX9AZTPLT4UQ,B000062YIN
1643,6096,2.0,1034380800,AOX9AZTPLT4UQ,B00006FWU4
1643,6732,4.0,1047772800,AOX9AZTPLT4UQ,B000088KHC
1644,271,4.0,944438400,A2M7NKO97UIVAH,B00000K2YD
1644,937,5.0,952732800,A2M7NKO97UIVAH,B00002EPYV
1644,2721,5.0,953683200,A2M7NKO97UIVAH,B00004KHB0
1644,947,5.0,955756800,A2M7NKO97UIVAH,B00002EPYU
1644,1079,4.0,956102400,A2M7NKO97UIVAH,B00002S8DH
1644,2717,5.0,987465600,A2M7NKO97UIVAH,B00004KHDP
1644,439,5.0,993168000,A2M7NKO97UIVAH,B00001NFVF
1644,3942,5.0,993254400,A2M7NKO97UIVAH,B00004ZBO5
1644,4910,4.0,1012348800,A2M7NKO97UIVAH,B00005NP81
1644,5090,5.0,1012348800,A2M7NKO97UIVAH,B00005QI89
1644,5998,5.0,1100390400,A2M7NKO97UIVAH,B00006C2HA
1644,10496,4.0,1142985600,A2M7NKO97UIVAH,B0009YN1T4
1644,13870,4.0,1182816000,A2M7NKO97UIVAH,B000NUQQZ0
1644,1108,5.0,1268524800,A2M7NKO97UIVAH,B00002SFM0
1644,9978,5.0,1270771200,A2M7NKO97UIVAH,B0008F6J52
1645,1022,2.0,946080000,ACCUPJZUVRNT1,B00002S6CC
1645,420,5.0,946771200,ACCUPJZUVRNT1,B00001LDCK
1645,271,5.0,949017600,ACCUPJZUVRNT1,B00000K2YD
1645,889,5.0,950486400,ACCUPJZUVRNT1,B00002CF5W
1645,362,4.0,950572800,ACCUPJZUVRNT1,B00000K5D8
1645,2702,3.0,953337600,ACCUPJZUVRNT1,B00004DITI
1645,2033,5.0,956707200,ACCUPJZUVRNT1,B00003031F
1645,2039,3.0,957484800,ACCUPJZUVRNT1,B000031KJW
1645,519,4.0,959126400,ACCUPJZUVRNT1,B00001QEQ8
1645,278,5.0,959299200,ACCUPJZUVRNT1,B00000K3DM
1645,2918,5.0,974419200,ACCUPJZUVRNT1,B00004SQP5
1645,3342,3.0,979689600,ACCUPJZUVRNT1,B00004T72D
1645,3573,5.0,979689600,ACCUPJZUVRNT1,B00004U5VS
1645,3874,5.0,979689600,ACCUPJZUVRNT1,B00004YRQA
1645,3921,5.0,998352000,ACCUPJZUVRNT1,B00004ZB7P
1645,5760,3.0,1040860800,ACCUPJZUVRNT1,B000067DPD
1645,16236,4.0,1225238400,ACCUPJZUVRNT1,B0016NM7BU
1646,420,5.0,952819200,A11A8GWG0IXBZH,B00001LDCK
1646,937,5.0,954460800,A11A8GWG0IXBZH,B00002EPYV
1646,867,5.0,954633600,A11A8GWG0IXBZH,B0000296ZP
1646,271,5.0,954892800,A11A8GWG0IXBZH,B00000K2YD
1646,1660,2.0,959212800,A11A8GWG0IXBZH,B00002SU5D
1646,944,2.0,959472000,A11A8GWG0IXBZH,B00002EPYY
1646,368,4.0,959558400,A11A8GWG0IXBZH,B00000K599
1646,347,5.0,959644800,A11A8GWG0IXBZH,B00000K50S
1646,933,5.0,959644800,A11A8GWG0IXBZH,B00002EPYI
1646,419,5.0,961632000,A11A8GWG0IXBZH,B00001IVRD
1646,397,3.0,961891200,A11A8GWG0IXBZH,B00001IVU8
1646,316,3.0,965088000,A11A8GWG0IXBZH,B00000K4EC
1646,3341,3.0,973209600,A11A8GWG0IXBZH,B00004T77G
1646,3863,4.0,977443200,A11A8GWG0IXBZH,B00004YLZM
1646,5769,4.0,1039824000,A11A8GWG0IXBZH,B000067DPL
1646,5422,3.0,1046131200,A11A8GWG0IXBZH,B00005Y4Q1
1646,5356,3.0,1046217600,A11A8GWG0IXBZH,B00005V9NK
1646,4878,2.0,1052352000,A11A8GWG0IXBZH,B00005NN5A
1646,4589,3.0,1055203200,A11A8GWG0IXBZH,B00005LABK
1646,5763,2.0,1055203200,A11A8GWG0IXBZH,B000067DPC
1646,4347,5.0,1056153600,A11A8GWG0IXBZH,B00005B70K
1646,5761,4.0,1059350400,A11A8GWG0IXBZH,B000067DPK
1646,7528,5.0,1064016000,A11A8GWG0IXBZH,B0000A2MCN
1646,7279,3.0,1066003200,A11A8GWG0IXBZH,B00009TW6R
1646,7406,5.0,1069977600,A11A8GWG0IXBZH,B00009YEK1
1646,6219,4.0,1075766400,A11A8GWG0IXBZH,B00006IR62
1646,6928,2.0,1088467200,A11A8GWG0IXBZH,B00008KXG5
1646,7460,2.0,1090800000,A11A8GWG0IXBZH,B00009ZVHV
1646,4882,2.0,1092873600,A11A8GWG0IXBZH,B00005NN5J
1646,7986,2.0,1097712000,A11A8GWG0IXBZH,B00012TIWS
1646,4001,3.0,1107388800,A11A8GWG0IXBZH,B0000520GG
1646,8941,2.0,1111017600,A11A8GWG0IXBZH,B0002SQ0AY
1646,12222,3.0,1192838400,A11A8GWG0IXBZH,B000FRU0NU
1646,13993,5.0,1198800000,A11A8GWG0IXBZH,B000OLXX86
1647,271,5.0,1041811200,A1OZZV3HJTHX3H,B00000K2YD
1647,5737,5.0,1042243200,A1OZZV3HJTHX3H,B000066TS4
1647,2871,3.0,1043539200,A1OZZV3HJTHX3H,B00004S9A0
1647,6020,4.0,1045008000,A1OZZV3HJTHX3H,B00006CRVH
1647,6048,4.0,1056326400,A1OZZV3HJTHX3H,B00006F7S8
1647,3852,5.0,1060819200,A1OZZV3HJTHX3H,B00004YC3U
1647,7338,5.0,1070841600,A1OZZV3HJTHX3H,B00009WAUO
1647,7331,5.0,1072569600,A1OZZV3HJTHX3H,B00009WAV4
1647,6567,5.0,1075161600,A1OZZV3HJTHX3H,B00007JDR7
1647,8314,5.0,1097884800,A1OZZV3HJTHX3H,B0001YYNKS
1647,8529,4.0,1105747200,A1OZZV3HJTHX3H,B0002A6COQ
1647,11309,5.0,1136073600,A1OZZV3HJTHX3H,B000BU8YA2
1647,8157,1.0,1136592000,A1OZZV3HJTHX3H,B0001H9L3O
1647,12441,4.0,1159833600,A1OZZV3HJTHX3H,B000GABTVS
1647,12847,5.0,1168214400,A1OZZV3HJTHX3H,B000HE9LL8
1647,13881,5.0,1189209600,A1OZZV3HJTHX3H,B000NWAU64
1648,281,5.0,1041379200,A3S8H5I0A9M2YP,B00000K39I
1648,2604,5.0,1041379200,A3S8H5I0A9M2YP,B000038IFX
1648,6516,4.0,1041379200,A3S8H5I0A9M2YP,B00007B9MY
1648,4984,4.0,1041638400,A3S8H5I0A9M2YP,B00005OARM
1648,7632,5.0,1078012800,A3S8H5I0A9M2YP,B0000ALBWU
1649,11393,5.0,1217721600,A1LUN362VF8BCM,B000CBCVEK
1649,12079,4.0,1217721600,A1LUN362VF8BCM,B000FG65EY
1649,15225,5.0,1217721600,A1LUN362VF8BCM,B000W8UFO6
1649,281,5.0,1244160000,A1LUN362VF8BCM,B00000K39I
1649,1876,5.0,1244160000,A1LUN362VF8BCM,B00002SVLX
1649,1945,3.0,1244160000,A1LUN362VF8BCM,B00002SVYB
1649,2056,5.0,1244160000,A1LUN362VF8BCM,B000034DBS
1649,3030,5.0,1244160000,A1LUN362VF8BCM,B00004SVO2
1649,3837,5.0,1244160000,A1LUN362VF8BCM,B00004Y7SO
1649,4289,5.0,1244160000,A1LUN362VF8BCM,B00005ARX4
1649,10368,3.0,1244160000,A1LUN362VF8BCM,B0009TIMO8
1649,12292,4.0,1244160000,A1LUN362VF8BCM,B000FW57CE
1649,10544,5.0,1246924800,A1LUN362VF8BCM,B0009Z3K9E
1649,12559,4.0,1246924800,A1LUN362VF8BCM,B000GIXIPK
1650,281,5.0,995846400,A2IOKSKB56OKN7,B00000K39I
1650,456,2.0,996796800,A2IOKSKB56OKN7,B00001OHC1
1650,3826,4.0,999907200,A2IOKSKB56OKN7,B00004Y57G
1650,1431,3.0,1000252800,A2IOKSKB56OKN7,B00002STPF
1650,896,5.0,1000857600,A2IOKSKB56OKN7,B00002CF98
1650,4016,4.0,1001808000,A2IOKSKB56OKN7,B0000524NK
1650,847,4.0,1005696000,A2IOKSKB56OKN7,B0000296O5
1651,12134,1.0,1379030400,A3SBL75CSO5PUK,B000FKBCX4
1651,2678,4.0,1387929600,A3SBL75CSO5PUK,B000046S40
1651,281,4.0,1388102400,A3SBL75CSO5PUK,B00000K39I
1651,13433,2.0,1388188800,A3SBL75CSO5PUK,B000LLUXDW
1651,12434,2.0,1390694400,A3SBL75CSO5PUK,B000GABOTU
1651,14086,5.0,1390694400,A3SBL75CSO5PUK,B000P46NKC
1651,10897,2.0,1395964800,A3SBL75CSO5PUK,B000AX224Y
1652,281,4.0,982886400,A11440YU3U1WXZ,B00000K39I
1652,847,5.0,982886400,A11440YU3U1WXZ,B0000296O5
1652,2666,2.0,982886400,A11440YU3U1WXZ,B00003W8C7
1652,2750,5.0,982886400,A11440YU3U1WXZ,B00004OCYG
1652,3490,3.0,982886400,A11440YU3U1WXZ,B00004U1PH
1652,3709,3.0,982886400,A11440YU3U1WXZ,B00004W4QV
1652,506,4.0,982972800,A11440YU3U1WXZ,B00001QEQA
1652,944,4.0,982972800,A11440YU3U1WXZ,B00002EPYY
1652,4943,4.0,1011484800,A11440YU3U1WXZ,B00005NZ1G
1652,4938,5.0,1011484800,A11440YU3U1WXZ,B00005NZ1K
1652,4945,4.0,1011484800,A11440YU3U1WXZ,B00005NZ1Q
1652,4939,3.0,1011484800,A11440YU3U1WXZ,B00005NZ1S
1652,4957,3.0,1011484800,A11440YU3U1WXZ,B00005O0I3
1652,4947,2.0,1014163200,A11440YU3U1WXZ,B00005NZ1X
1652,5355,4.0,1016064000,A11440YU3U1WXZ,B00005V95P
1652,5865,4.0,1029542400,A11440YU3U1WXZ,B0000690ZV
1652,5060,4.0,1035331200,A11440YU3U1WXZ,B00005QB9M
1652,5056,3.0,1035331200,A11440YU3U1WXZ,B00005QB9O
1652,5789,2.0,1041984000,A11440YU3U1WXZ,B000067O0P
1653,281,5.0,1015545600,A6OT14VKILI4X,B00000K39I
1653,2056,5.0,1038787200,A6OT14VKILI4X,B000034DBS
1653,4821,4.0,1038787200,A6OT14VKILI4X,B00005NCBY
1653,2582,4.0,1038873600,A6OT14VKILI4X,B000038ABO
1653,3778,4.0,1038873600,A6OT14VKILI4X,B00004WMQB
1653,2604,5.0,1044662400,A6OT14VKILI4X,B000038IFX
1653,4984,4.0,1044662400,A6OT14VKILI4X,B00005OARM
1653,6513,4.0,1044748800,A6OT14VKILI4X,B00007B77H
1654,281,4.0,1309478400,AFVTDY1N38IA8,B00000K39I
1654,9125,4.0,1309478400,AFVTDY1N38IA8,B00030GS8A
1654,9173,5.0,1309478400,AFVTDY1N38IA8,B000637T7S
1654,6314,5.0,1314316800,AFVTDY1N38IA8,B00006LELI
1654,2604,5.0,1343001600,AFVTDY1N38IA8,B000038IFX
1655,648,5.0,1116374400,A2CZBGIJP8TZ1T,B00001XDUB
1655,2733,5.0,1116374400,A2CZBGIJP8TZ1T,B00004LN2S
1655,6617,5.0,1116374400,A2CZBGIJP8TZ1T,B00007LV7Y
1655,6809,5.0,1116374400,A2CZBGIJP8TZ1T,B00008DWT6
1655,8306,5.0,1116374400,A2CZBGIJP8TZ1T,B0001Y7404
1655,4646,5.0,1124236800,A2CZBGIJP8TZ1T,B00005ME6O
1655,277,5.0,1126224000,A2CZBGIJP8TZ1T,B00000K39K
1655,3006,5.0,1128729600,A2CZBGIJP8TZ1T,B00004SVMI
1655,10172,5.0,1129334400,A2CZBGIJP8TZ1T,B0009G1A2W
1655,10628,5.0,1137888000,A2CZBGIJP8TZ1T,B000A4T1U6
1655,3119,5.0,1141516800,A2CZBGIJP8TZ1T,B00004SVUI
1655,12206,2.0,1270598400,A2CZBGIJP8TZ1T,B000FQ2DTA
1655,5230,5.0,1271030400,A2CZBGIJP8TZ1T,B00005TNI6
1655,847,5.0,1271116800,A2CZBGIJP8TZ1T,B0000296O5
1655,3826,5.0,1271116800,A2CZBGIJP8TZ1T,B00004Y57G
1656,9061,4.0,1153785600,A16A81C3ELWURB,B0002XL3BA
1656,277,5.0,1384905600,A16A81C3ELWURB,B00000K39K
1656,6048,5.0,1384905600,A16A81C3ELWURB,B00006F7S8
1656,9075,5.0,1384905600,A16A81C3ELWURB,B0002Y2XXQ
1656,10632,3.0,1384905600,A16A81C3ELWURB,B000A5K5MI
1656,10672,5.0,1384905600,A16A81C3ELWURB,B000AA5WRQ
1656,10674,5.0,1384905600,A16A81C3ELWURB,B000AA5WTY
1656,11165,4.0,1384905600,A16A81C3ELWURB,B000BI3SIC
1656,11667,4.0,1384905600,A16A81C3ELWURB,B000E9TBRK
1656,11718,4.0,1384905600,A16A81C3ELWURB,B000EGELQ4
1656,12190,5.0,1384905600,A16A81C3ELWURB,B000FOVJVA
1656,12540,4.0,1384905600,A16A81C3ELWURB,B000GHLBUA
1656,12978,4.0,1384905600,A16A81C3ELWURB,B000I10PY2
1656,13066,5.0,1384905600,A16A81C3ELWURB,B000IMWK2G
1656,13069,3.0,1384905600,A16A81C3ELWURB,B000IMYKQ0
1656,13759,3.0,1384905600,A16A81C3ELWURB,B000NDFFF4
1656,14438,5.0,1384905600,A16A81C3ELWURB,B000RCOVXI
1656,15486,3.0,1384905600,A16A81C3ELWURB,B000Z7G77S
1656,16095,4.0,1384905600,A16A81C3ELWURB,B0015RRHTO
1657,280,4.0,966211200,A9C8X1H1I5JMR,B00000K3DA
1657,369,4.0,966211200,A9C8X1H1I5JMR,B00001IVB8
1657,900,5.0,972864000,A9C8X1H1I5JMR,B00002CF9M
1657,3933,4.0,1004486400,A9C8X1H1I5JMR,B00004ZBOE
1657,5863,4.0,1043193600,A9C8X1H1I5JMR,B0000690Z9
1657,6468,3.0,1043712000,A9C8X1H1I5JMR,B00006ZCCW
1657,6752,4.0,1052870400,A9C8X1H1I5JMR,B000088KHD
1657,7198,4.0,1074211200,A9C8X1H1I5JMR,B00009IM29
1657,7332,4.0,1074211200,A9C8X1H1I5JMR,B00009WAVG
1657,11828,4.0,1156723200,A9C8X1H1I5JMR,B000ETJJAE
1658,280,3.0,950659200,AJ6WCVOY4HP06,B00000K3DA
1658,1139,5.0,953942400,AJ6WCVOY4HP06,B00002SSVH
1658,2825,4.0,961372800,AJ6WCVOY4HP06,B00004RCG1
1658,3643,4.0,979603200,AJ6WCVOY4HP06,B00004UE0G
1658,3625,2.0,995068800,AJ6WCVOY4HP06,B00004UE11
1658,4755,5.0,999561600,AJ6WCVOY4HP06,B00005N7YI
1658,5832,4.0,1031961600,AJ6WCVOY4HP06,B000068U1F
1658,6018,4.0,1046304000,AJ6WCVOY4HP06,B00006CRW5
1658,5741,3.0,1064707200,AJ6WCVOY4HP06,B000066TSF
1659,5165,4.0,1043366400,AKMJJES6FE2M5,B00005RD71
1659,506,4.0,1044057600,AKMJJES6FE2M5,B00001QEQA
1659,944,4.0,1048032000,AKMJJES6FE2M5,B00002EPYY
1659,5560,4.0,1048032000,AKMJJES6FE2M5,B000063N9P
1659,378,4.0,1092787200,AKMJJES6FE2M5,B00001IVBL
1659,4224,4.0,1092787200,AKMJJES6FE2M5,B00005A3I5
1659,900,4.0,1093737600,AKMJJES6FE2M5,B00002CF9M
1659,4222,4.0,1093737600,AKMJJES6FE2M5,B00005A3I8
