user_idx,item_idx,rating,timestamp
4929,622,5.0,1171324800
4930,623,1.0,1170547200
4931,623,5.0,1227830400
4932,624,5.0,1314057600
4933,624,5.0,1356652800
4934,624,4.0,1203120000
4935,624,4.0,1168819200
4936,624,5.0,1233446400
4937,624,2.0,1304640000
4938,624,3.0,1247875200
4939,624,4.0,1171929600
4940,624,5.0,1269216000
4941,625,1.0,1356998400
4942,626,5.0,1264204800
4943,626,5.0,1161734400
4944,627,5.0,1404345600
4945,628,5.0,1334966400
4946,628,5.0,1215993600
4947,628,1.0,1383523200
4948,628,1.0,1334880000
4949,629,5.0,1174953600
4950,630,4.0,1386633600
4951,630,5.0,1400112000
4952,630,5.0,1374537600
4953,630,5.0,1269561600
4954,630,5.0,1404691200
4955,630,2.0,1202428800
4956,630,5.0,1378771200
4957,630,5.0,1395532800
4958,630,1.0,1347753600
4959,630,5.0,1333411200
4960,630,3.0,1348704000
4961,631,3.0,1208217600
4962,632,5.0,1224633600
4963,634,5.0,1385769600
4964,633,5.0,1393977600
4965,633,5.0,1268784000
4966,633,5.0,1241568000
4967,633,5.0,1400025600
4968,633,5.0,1379980800
4969,633,5.0,1355875200
4970,633,5.0,1210118400
4971,633,4.0,1366416000
4972,636,5.0,1221782400
4973,636,5.0,1344038400
4974,636,5.0,1204329600
4975,635,2.0,1319587200
4976,637,3.0,1390780800
4977,637,1.0,1397779200
4978,637,5.0,1359763200
4979,638,5.0,1307923200
4980,638,5.0,1319068800
4981,638,4.0,1309824000
4982,638,5.0,1302912000
4983,638,5.0,1358208000
4984,638,5.0,1331596800
4985,638,5.0,1366848000
4986,639,5.0,1307318400
4987,639,5.0,1358553600
4988,639,5.0,1349568000
848,640,5.0,1387670400
4989,640,1.0,1365120000
4990,640,4.0,1358208000
4991,641,5.0,1379203200
4992,642,5.0,1358294400
4993,642,5.0,1382400000
4994,642,5.0,1329782400
4995,642,1.0,1403481600
4996,643,1.0,1398729600
4997,643,1.0,1398988800
4998,643,3.0,1359072000
4999,643,5.0,1385337600
5000,643,4.0,1382659200
5001,643,5.0,1371772800
5002,643,5.0,1301184000
5003,644,3.0,1327536000
5004,645,5.0,1384560000
5005,645,4.0,1386720000
5006,645,2.0,1374105600
5007,645,2.0,1375315200
5008,645,5.0,1267315200
5009,645,5.0,1387324800
5010,645,1.0,1403740800
5011,645,5.0,1386374400
5012,645,5.0,1388707200
5013,645,1.0,1368835200
5014,645,4.0,1351382400
5015,645,2.0,1387497600
5016,645,5.0,1317513600
1096,645,5.0,1340064000
5017,645,3.0,1383436800
5018,645,2.0,1360454400
5019,645,3.0,1334448000
5020,645,1.0,1324512000
5021,645,2.0,1354924800
5022,645,1.0,1395878400
5023,645,5.0,1306108800
5024,645,5.0,1388448000
5025,645,3.0,1342051200
5026,645,5.0,1373328000
5027,645,1.0,1341446400
5028,645,2.0,1353024000
5029,645,5.0,1348790400
1154,645,1.0,1396569600
5030,645,3.0,1354838400
5031,645,2.0,1377734400
5032,645,4.0,1358640000
5033,645,4.0,1348531200
5034,645,4.0,1381276800
5035,645,1.0,1393372800
5036,645,4.0,1330819200
5037,645,3.0,1384819200
5038,645,5.0,1389657600
5039,645,1.0,1400371200
5040,645,4.0,1394841600
5041,645,5.0,1365638400
5042,645,5.0,1381017600
5043,645,5.0,1362009600
5044,645,5.0,1381795200
5045,645,1.0,1337904000
5046,645,1.0,1268438400
5047,645,1.0,1383782400
5048,645,1.0,1336003200
5049,645,3.0,1363824000
5050,645,5.0,1298851200
5051,645,3.0,1391644800
5052,645,4.0,1358121600
5053,645,4.0,1354752000
5054,645,2.0,1348531200
5055,645,2.0,1358726400
5056,645,4.0,1374451200
5057,645,5.0,1385769600
5058,645,1.0,1344384000
5059,645,4.0,1374624000
5060,645,5.0,1349740800
5061,645,4.0,1286323200
1103,645,5.0,1396828800
5062,645,2.0,1400976000
5063,645,1.0,1318377600
5064,645,3.0,1344556800
5065,645,1.0,1392595200
5066,645,4.0,1374278400
5067,645,4.0,1330992000
5068,645,5.0,1358121600
5069,645,5.0,1401667200
5070,645,4.0,1319155200
5071,645,5.0,1373760000
5072,645,5.0,1267833600
5073,645,3.0,1356652800
5074,645,5.0,1388534400
5075,645,5.0,1309478400
5076,645,4.0,1329350400
5077,645,1.0,1359244800
5078,645,5.0,1343865600
5079,645,5.0,1390867200
5080,645,5.0,1379980800
5081,645,1.0,1373760000
5082,645,5.0,1387843200
5083,645,5.0,1400284800
5084,645,3.0,1302048000
5085,645,2.0,1343174400
5086,645,3.0,1360281600
5087,645,5.0,1336435200
5088,645,3.0,1375660800
5089,645,1.0,1360800000
5090,645,3.0,1387324800
5091,645,3.0,1393459200
5092,645,5.0,1322697600
5093,645,1.0,1384387200
5094,645,4.0,1359331200
5095,645,5.0,1357516800
5096,645,3.0,1358726400
5097,645,5.0,1363996800
5098,645,5.0,1362009600
5099,645,4.0,1325203200
5100,645,1.0,1363305600
5101,645,1.0,1359331200
5102,645,5.0,1296172800
5103,645,5.0,1343952000
5104,645,5.0,1296000000
5105,645,5.0,1343606400
5106,645,5.0,1365811200
5107,645,5.0,1363046400
5108,645,3.0,1369699200
5109,645,1.0,1388016000
5110,645,1.0,1348876800
5111,645,5.0,1399593600
5112,645,5.0,1355616000
5113,645,3.0,1366675200
5114,645,1.0,1363392000
5115,645,5.0,1362182400
5116,645,4.0,1348531200
5117,645,5.0,1317772800
5118,645,5.0,1369872000
5119,645,1.0,1328918400
5120,645,1.0,1363219200
5121,645,5.0,1328227200
5122,645,1.0,1352851200
5123,645,4.0,1311811200
5124,645,5.0,1378598400
5125,645,4.0,1358640000
5126,645,1.0,1328400000
5127,645,4.0,1337212800
5128,645,3.0,1368057600
5129,645,1.0,1345420800
5130,645,5.0,1324425600
5131,645,2.0,1305072000
5132,645,5.0,1363824000
5133,645,2.0,1353801600
5134,645,4.0,1359072000
5135,645,3.0,1316995200
5136,645,5.0,1311638400
5137,645,4.0,1306454400
5138,645,1.0,1368230400
5139,645,2.0,1371772800
5140,645,4.0,1372032000
5141,645,5.0,1354924800
5142,645,5.0,1357776000
5143,645,5.0,1308873600
5144,645,5.0,1369008000
5145,645,5.0,1390867200
5146,645,4.0,1323561600
5147,645,5.0,1388534400
5148,645,5.0,1292889600
5149,645,3.0,1398124800
5150,645,5.0,1329350400
5151,645,4.0,1351468800
5152,645,3.0,1393027200
5153,645,5.0,1294012800
5154,645,2.0,1385078400
5155,645,5.0,1360540800
5156,645,4.0,1388361600
5157,645,2.0,1404604800
5158,645,2.0,1357516800
5159,645,5.0,1373587200
5160,645,1.0,1385337600
5161,645,5.0,1384300800
5162,645,5.0,1397692800
5163,645,5.0,1361318400
5164,645,5.0,1390867200
5165,645,5.0,1196726400
5166,645,4.0,1379980800
5167,645,2.0,1399939200
5168,645,5.0,1393718400
5169,645,4.0,1231459200
5170,645,4.0,1339459200
5171,645,5.0,1387238400
5172,645,2.0,1331424000
5173,645,4.0,1370649600
5174,645,4.0,1356393600
5175,645,3.0,1387324800
5176,645,3.0,1330473600
5177,645,4.0,1367539200
5178,645,5.0,1353283200
5179,645,3.0,1277078400
5180,645,4.0,1340409600
5181,645,2.0,1341187200
5182,645,1.0,1388707200
5183,645,5.0,1278806400
5184,645,5.0,1386288000
5185,645,5.0,1368230400
5186,645,5.0,1355011200
5187,645,5.0,1401926400
5188,645,5.0,1327363200
5189,645,4.0,1336867200
5190,645,5.0,1297123200
5191,645,5.0,1385683200
5192,645,4.0,1357171200
5193,645,3.0,1341619200
5194,645,5.0,1386115200
5195,645,5.0,1383350400
5196,645,4.0,1221350400
5197,645,1.0,1368576000
5198,645,3.0,1383004800
5199,645,4.0,1314403200
5200,645,5.0,1358812800
5201,645,5.0,1213574400
5202,645,5.0,1384819200
5203,645,1.0,1381190400
5204,645,5.0,1403136000
5205,645,2.0,1391385600
5206,645,5.0,1398124800
5207,645,1.0,1370131200
5208,645,5.0,1391040000
4589,645,5.0,1325116800
5209,645,5.0,1359849600
5210,645,5.0,1271635200
5211,645,1.0,1346889600
5212,645,1.0,1385337600
5213,645,5.0,1267747200
5214,645,2.0,1394841600
5215,645,5.0,1379548800
5216,645,4.0,1288915200
5217,645,3.0,1391558400
1203,645,4.0,1372291200
5218,645,4.0,1337990400
5219,645,1.0,1393632000
5220,645,3.0,1231027200
5221,645,1.0,1388275200
5222,645,5.0,1336608000
5223,645,5.0,1353715200
5224,645,5.0,1348790400
5225,645,4.0,1388448000
1206,645,3.0,1379462400
5226,645,5.0,1390521600
5227,645,5.0,1372809600
5228,645,5.0,1305504000
5229,645,3.0,1343865600
5230,645,5.0,1323734400
5231,645,2.0,1321315200
5232,645,5.0,1298160000
5233,645,1.0,1328054400
5234,645,4.0,1386979200
5235,645,3.0,1308268800
5236,645,1.0,1385683200
5237,645,2.0,1319068800
5238,645,4.0,1375228800
5239,645,5.0,1382832000
5240,645,4.0,1360195200
5241,645,5.0,1356393600
5242,645,5.0,1341532800
5243,645,4.0,1377907200
5244,645,2.0,1359331200
5245,645,4.0,1316476800
5246,645,4.0,1359849600
5247,645,2.0,1346803200
5248,645,5.0,1324339200
5249,645,5.0,1344816000
5250,645,5.0,1230076800
5251,645,3.0,1384214400
5252,645,4.0,1372982400
5253,645,5.0,1194566400
5254,645,2.0,1276819200
5255,645,5.0,1321660800
5256,645,5.0,1352592000
5257,645,2.0,1298505600
5258,645,5.0,1322697600
5259,645,1.0,1404950400
5260,645,5.0,1390176000
5261,645,4.0,1388448000
5262,645,2.0,1368489600
5263,645,1.0,1267747200
5264,645,4.0,1388966400
5265,645,1.0,1402617600
5266,645,5.0,1389657600
5267,645,5.0,1384560000
5268,645,2.0,1397260800
5269,645,4.0,1373500800
5270,645,5.0,1381017600
5271,645,1.0,1388534400
5272,645,5.0,1335312000
5273,645,5.0,1322265600
5274,645,5.0,1325289600
5275,645,5.0,1386633600
5276,645,5.0,1374019200
5277,645,5.0,1352678400
5278,645,5.0,1373155200
5279,645,3.0,1398297600
5280,645,1.0,1377129600
5281,645,4.0,1376179200
5282,645,4.0,1323043200
5283,645,5.0,1335916800
5284,645,5.0,1232236800
5285,645,3.0,1387152000
5286,645,2.0,1346976000
1236,645,5.0,1373241600
5287,645,1.0,1343347200
5288,645,3.0,1371340800
5289,645,5.0,1294790400
5290,645,5.0,1392422400
5291,645,5.0,1219881600
5292,645,5.0,1402444800
5293,645,5.0,1403654400
5294,645,5.0,1275609600
5295,645,5.0,1311552000
5296,645,1.0,1313107200
5297,645,4.0,1366502400
5298,645,2.0,1395878400
5299,645,4.0,1382054400
5300,645,5.0,1362960000
5301,645,2.0,1378512000
5302,645,5.0,1321142400
5303,645,1.0,1364342400
5304,645,5.0,1403222400
5305,645,5.0,1302825600
5306,645,2.0,1362096000
5307,645,3.0,1328140800
5308,645,1.0,1392076800
5309,645,3.0,1358035200
5310,645,4.0,1356480000
5311,645,5.0,1388448000
5312,645,5.0,1400198400
5313,645,5.0,1392681600
5314,645,4.0,1303171200
5315,645,5.0,1381708800
5316,645,4.0,1340582400
5317,645,5.0,1324598400
5318,645,3.0,1403395200
5319,645,1.0,1243468800
5320,645,4.0,1357257600
5321,645,5.0,1378425600
5322,645,5.0,1362355200
5323,645,3.0,1384041600
5324,645,4.0,1357171200
5325,645,5.0,1389657600
5326,645,4.0,1358640000
5327,645,5.0,1390694400
5328,645,5.0,1386633600
5329,645,5.0,1389139200
5330,645,5.0,1359072000
5331,645,1.0,1401926400
5332,645,1.0,1387670400
5333,645,3.0,1343088000
5334,645,1.0,1317772800
5335,645,5.0,1308182400
5336,645,5.0,1387324800
5337,645,5.0,1388275200
5338,645,1.0,1378771200
5339,645,5.0,1390089600
5340,645,5.0,1282348800
5341,645,4.0,1323216000
5342,645,2.0,1341792000
5343,645,1.0,1319673600
5344,645,4.0,1268956800
5345,645,5.0,1318118400
5346,645,2.0,1385337600
5347,645,5.0,1392249600
5348,645,5.0,1220918400
5349,645,3.0,1358553600
5350,645,4.0,1376265600
5351,645,3.0,1354924800
5352,645,3.0,1399593600
5353,645,4.0,1378684800
5354,645,2.0,1329696000
5355,645,5.0,1322006400
5356,645,5.0,1265414400
5357,645,5.0,1265932800
5358,645,5.0,1380240000
5359,645,5.0,1192320000
5360,645,5.0,1402704000
5361,645,4.0,1404604800
5362,645,4.0,1392595200
5363,645,3.0,1340409600
5364,645,4.0,1343779200
5365,645,4.0,1398470400
5366,645,3.0,1341014400
5367,645,4.0,1367539200
5368,645,1.0,1370304000
5369,645,5.0,1361577600
5370,645,5.0,1382140800
5371,645,2.0,1299024000
5372,645,4.0,1323475200
5373,645,5.0,1377820800
5374,645,1.0,1367193600
5375,645,2.0,1401840000
5376,645,4.0,1404259200
5377,645,5.0,1356048000
5378,645,5.0,1386979200
5379,645,5.0,1398729600
5380,645,5.0,1394668800
5381,645,5.0,1364083200
5382,645,4.0,1390003200
5383,645,3.0,1357344000
5384,645,3.0,1401408000
5385,645,5.0,1353369600
5386,645,4.0,1284076800
5387,645,4.0,1301702400
5388,645,3.0,1397692800
5389,645,5.0,1314144000
5390,645,5.0,1390348800
5391,645,5.0,1385337600
5392,645,4.0,1384646400
5393,645,3.0,1298246400
5394,645,2.0,1364688000
5395,645,4.0,1379808000
5396,645,3.0,1396656000
5397,645,4.0,1365552000
5398,645,5.0,1326844800
5399,645,5.0,1373241600
5400,645,3.0,1361318400
5401,645,5.0,1335398400
5402,645,3.0,1372809600
5403,646,5.0,1242172800
5404,647,5.0,1174867200
5405,647,5.0,1226448000
5406,647,5.0,1238457600
5407,647,5.0,1172188800
5408,647,5.0,1323302400
5409,647,5.0,1313452800
5410,648,5.0,1286928000
5411,649,5.0,1259625600
5412,650,5.0,1359676800
5413,651,5.0,1335225600
5414,651,1.0,1338681600
5415,652,5.0,1212796800
5416,653,2.0,1355702400
5417,653,5.0,1350950400
5418,653,4.0,1367712000
5419,653,4.0,1345680000
5420,653,5.0,1238025600
5421,653,4.0,1363305600
5422,653,4.0,1288742400
5423,653,5.0,1302393600
5424,654,5.0,1296172800
5425,655,1.0,1166659200
5426,655,3.0,1360540800
5427,655,1.0,1364515200
5428,655,5.0,1301011200
5429,655,4.0,1352678400
5430,656,4.0,1208390400
5431,657,5.0,1179014400
4023,657,4.0,1200182400
5432,657,2.0,1202601600
5433,658,5.0,1249084800
5434,659,4.0,1246924800
5435,659,5.0,1274140800
5436,660,4.0,1397520000
5437,661,3.0,1319932800
5438,663,5.0,1310601600
5439,662,4.0,1358467200
5440,662,5.0,1320710400
5441,664,5.0,1239840000
5442,665,2.0,1278806400
5443,666,5.0,1181520000
5444,666,1.0,1207094400
5445,667,5.0,1360281600
5446,667,5.0,1344124800
5447,668,4.0,1296345600
5448,668,5.0,1301616000
5449,668,1.0,1388966400
5450,668,1.0,1252713600
5451,668,1.0,1245628800
5452,668,5.0,1370390400
5453,668,1.0,1256688000
5454,668,5.0,1290729600
5455,668,1.0,1386460800
5456,668,5.0,1279929600
5457,668,5.0,1191974400
5458,670,5.0,1385683200
5459,670,5.0,1375660800
5460,669,5.0,1312675200
5461,673,5.0,1355356800
5462,671,5.0,1173484800
5463,672,5.0,1323820800
5464,672,5.0,1363305600
5465,672,5.0,1261180800
5466,674,5.0,1381363200
5467,674,2.0,1394755200
5468,674,1.0,1388707200
5469,674,3.0,1356307200
5470,674,5.0,1331942400
5471,674,5.0,1396310400
5472,674,5.0,1404777600
5473,674,5.0,1394323200
5474,674,5.0,1402790400
5475,674,5.0,1379116800
5476,674,5.0,1384560000
5477,674,5.0,1377993600
5478,674,5.0,1367539200
5479,674,5.0,1363392000
5480,674,5.0,1322438400
5481,674,5.0,1379980800
5482,674,2.0,1367539200
5483,674,5.0,1383177600
5484,674,5.0,1402617600
5485,674,3.0,1361577600
5486,674,5.0,1379462400
5487,674,5.0,1401408000
5488,674,2.0,1375401600
5489,674,5.0,1259712000
5490,674,5.0,1347148800
5491,674,3.0,1397174400
5492,674,5.0,1354233600
5493,674,5.0,1360195200
5494,675,5.0,1199145600
5495,675,5.0,1179705600
5496,676,5.0,1248220800
5497,678,1.0,1405555200
5498,678,5.0,1292457600
5499,678,4.0,1371513600
5500,678,4.0,1394150400
5501,678,4.0,1381708800
5502,678,5.0,1384300800
5503,678,4.0,1358121600
5504,678,3.0,1387152000
5505,678,5.0,1325548800
5506,678,1.0,1365206400
5507,678,2.0,1387324800
5508,678,1.0,1367798400
5509,678,4.0,1381795200
5510,678,3.0,1390867200
5511,678,5.0,1369872000
5512,678,5.0,1359936000
5513,678,5.0,1388793600
5514,678,5.0,1323561600
5515,678,5.0,1273795200
5516,678,3.0,1346371200
5517,678,4.0,1264377600
5518,678,1.0,1335916800
5519,678,5.0,1378857600
5520,678,5.0,1367452800
5521,678,3.0,1353801600
5522,678,5.0,1391731200
5523,678,5.0,1263254400
5524,678,5.0,1297296000
5525,678,5.0,1244851200
5526,678,4.0,1326758400
5527,678,5.0,1396828800
5528,678,5.0,1368835200
5529,678,4.0,1330732800
5530,678,3.0,1377216000
5531,678,1.0,1375660800
5532,678,5.0,1373932800
5533,678,1.0,1369526400
5534,678,1.0,1358294400
5535,678,4.0,1330214400
5536,678,4.0,1403913600
5537,678,4.0,1391817600
5538,678,1.0,1387670400
5539,678,5.0,1369008000
5540,678,3.0,1357084800
5541,678,1.0,1355270400
5542,678,4.0,1376956800
5543,678,5.0,1386288000
5544,678,5.0,1336176000
5545,678,4.0,1371340800
5546,678,4.0,1363305600
5547,678,1.0,1302480000
5548,678,4.0,1337990400
5549,678,4.0,1369612800
5550,678,5.0,1364774400
5551,678,5.0,1352160000
5552,678,5.0,1385856000
5553,678,5.0,1375747200
5554,678,5.0,1355097600
5555,678,4.0,1359590400
5556,678,5.0,1377561600
5557,678,5.0,1338940800
5558,678,3.0,1321747200
5559,678,5.0,1402185600
5560,678,5.0,1358380800
5561,678,5.0,1358899200
5562,678,4.0,1378425600
5563,678,4.0,1373155200
5564,678,3.0,1363824000
5565,678,5.0,1356480000
5566,678,4.0,1360281600
5567,678,4.0,1378857600
5568,678,5.0,1321574400
5569,678,5.0,1395446400
5570,678,5.0,1326585600
5571,678,5.0,1371600000
5572,678,5.0,1391990400
5573,678,5.0,1331424000
5574,678,5.0,1404172800
5575,678,3.0,1371168000
5576,678,5.0,1344124800
5577,678,5.0,1381968000
5578,678,1.0,1269561600
5579,677,4.0,1346976000
5580,677,5.0,1383696000
5581,677,5.0,1384560000
5582,677,5.0,1383523200
5583,677,2.0,1347148800
5584,677,5.0,1266105600
5585,677,5.0,1313798400
5586,677,4.0,1215907200
5587,677,5.0,1199577600
5588,677,5.0,1378339200
5589,677,1.0,1348358400
5590,677,4.0,1281398400
5591,677,4.0,1380931200
5592,677,5.0,1348358400
5593,677,4.0,1256860800
5594,677,5.0,1251158400
5595,677,5.0,1390953600
5596,677,5.0,1231545600
5597,677,3.0,1230422400
5598,677,3.0,1247961600
5599,677,3.0,1250640000
5600,677,4.0,1303257600
5601,677,3.0,1355702400
5602,677,3.0,1359676800
5603,677,5.0,1305849600
5604,677,1.0,1392422400
5605,677,3.0,1368662400
5606,677,5.0,1386374400
5607,677,1.0,1306800000
5608,677,5.0,1335484800
5609,677,2.0,1256083200
5610,677,5.0,1404259200
5611,677,4.0,1295827200
5554,677,5.0,1355097600
5612,677,5.0,1332460800
5613,677,1.0,1353801600
5614,677,4.0,1286841600
5615,677,4.0,1330732800
5616,677,5.0,1229040000
5617,677,4.0,1286841600
5618,677,5.0,1344902400
5619,677,5.0,1316995200
5620,677,5.0,1334707200
5621,677,5.0,1248739200
5622,677,1.0,1343001600
5623,677,5.0,1319068800
5624,677,5.0,1231372800
5625,677,2.0,1369785600
5626,677,5.0,1269388800
5627,677,5.0,1194220800
5628,677,4.0,1211587200
5629,677,5.0,1218585600
5630,677,4.0,1300060800
5631,679,1.0,1309996800
5632,680,5.0,1285459200
5633,680,3.0,1316822400
5634,681,5.0,1253664000
5635,681,5.0,1355529600
5636,682,5.0,1348099200
5637,683,5.0,1296518400
5638,684,4.0,1357862400
5639,684,5.0,1320105600
5640,684,5.0,1339804800
5641,685,1.0,1266883200
5642,686,5.0,1271548800
5643,686,5.0,1404864000
5644,686,5.0,1197849600
5645,686,2.0,1217635200
5646,687,5.0,1180483200
5647,688,2.0,1352678400
5648,688,3.0,1246406400
5649,688,2.0,1298160000
5650,688,5.0,1370217600
5651,688,5.0,1254614400
5652,688,5.0,1342224000
5653,688,5.0,1182816000
5654,688,5.0,1349136000
5655,688,5.0,1391558400
5656,688,5.0,1385856000
5657,688,5.0,1392768000
5658,688,5.0,1359849600
5659,688,1.0,1394323200
5660,688,3.0,1212364800
5661,688,1.0,1389571200
831,688,4.0,1386633600
5662,688,5.0,1357430400
5663,688,1.0,1375920000
5664,688,5.0,1383177600
5665,688,2.0,1404259200
5666,688,5.0,1214092800
5667,688,5.0,1224460800
5668,688,1.0,1386028800
5669,688,5.0,1373241600
5670,688,4.0,1389830400
5671,688,4.0,1187913600
5672,688,3.0,1384473600
5673,688,5.0,1360022400
5674,688,5.0,1369872000
5675,688,5.0,1326585600
5676,688,5.0,1302998400
5677,688,2.0,1363910400
5678,688,5.0,1194912000
5679,688,5.0,1204416000
5680,688,5.0,1376524800
5681,688,1.0,1380067200
5682,688,5.0,1380672000
5683,688,5.0,1198713600
5684,688,1.0,1280448000
5685,688,5.0,1355961600
5686,688,5.0,1372550400
5687,688,5.0,1386720000
5688,689,5.0,1171497600
5689,689,3.0,1239753600
5690,690,4.0,1316649600
5691,691,5.0,1279324800
5692,691,5.0,1198886400
5693,691,5.0,1289088000
5694,691,5.0,1355529600
5695,691,4.0,1381622400
5696,691,4.0,1188604800
5697,691,3.0,1392076800
5698,691,5.0,1377302400
5699,691,1.0,1402185600
5700,691,5.0,1377734400
5701,692,5.0,1354665600
5702,692,5.0,1392940800
5703,692,5.0,1339545600
5704,692,5.0,1314576000
5705,692,5.0,1305590400
5706,692,5.0,1349049600
5707,692,3.0,1319500800
5708,692,2.0,1400457600
5709,693,5.0,1299369600
5710,695,5.0,1228521600
5711,694,5.0,1363824000
5712,696,5.0,1175385600
5713,697,5.0,1202428800
5714,698,5.0,1390867200
5715,699,5.0,1234051200
5716,699,5.0,1291334400
5717,699,5.0,1284076800
5718,699,5.0,1281830400
5719,699,4.0,1295913600
5720,699,5.0,1253318400
5721,699,5.0,1361750400
5722,699,5.0,1393372800
5723,699,5.0,1225929600
5724,699,4.0,1346716800
5725,699,4.0,1358640000
5726,699,5.0,1281916800
5727,699,4.0,1368057600
5728,699,4.0,1401321600
5729,699,4.0,1285977600
5730,700,5.0,1373846400
5731,700,5.0,1358035200
5732,700,5.0,1365811200
5733,700,5.0,1375228800
5734,700,5.0,1383696000
5735,700,5.0,1397001600
5736,700,5.0,1343088000
5737,700,5.0,1352246400
5738,700,1.0,1358553600
5739,700,5.0,1369008000
5740,700,5.0,1397433600
5741,700,5.0,1365724800
5742,700,5.0,1379116800
5743,700,3.0,1237334400
5744,700,5.0,1349049600
5745,700,5.0,1398988800
5746,700,5.0,1372291200
5747,700,5.0,1393200000
5748,700,3.0,1397952000
5749,700,5.0,1199664000
5750,700,5.0,1356566400
5751,700,5.0,1314144000
5752,700,5.0,1325203200
5753,700,5.0,1324080000
5754,700,5.0,1369094400
5755,700,5.0,1397088000
5756,700,5.0,1355270400
5757,700,5.0,1391731200
5758,700,5.0,1371686400
5759,700,5.0,1396137600
5760,700,5.0,1364256000
5761,700,5.0,1367193600
5762,700,5.0,1388102400
5763,700,5.0,1352332800
5764,700,3.0,1368144000
5765,700,5.0,1375228800
5766,700,4.0,1365292800
5767,700,5.0,1372204800
5768,700,5.0,1380672000
5769,700,5.0,1386720000
5770,700,1.0,1346284800
5771,700,5.0,1404432000
5772,700,5.0,1356825600
5773,700,5.0,1369526400
5774,700,5.0,1389657600
5775,700,5.0,1232236800
5776,700,5.0,1178668800
5777,700,5.0,1398816000
5778,700,5.0,1356566400
5779,700,5.0,1372291200
5780,700,5.0,1378425600
5781,700,4.0,1338163200
5782,700,5.0,1362096000
5783,700,5.0,1368489600
5784,700,3.0,1270944000
5785,700,5.0,1376784000
5786,700,5.0,1273968000
5787,700,5.0,1366243200
5788,700,5.0,1395705600
5789,700,5.0,1360627200
5790,700,5.0,1374451200
5791,700,4.0,1355875200
5792,700,5.0,1351123200
5793,700,5.0,1384646400
5794,700,4.0,1330646400
5795,700,5.0,1183161600
5796,700,4.0,1376784000
5797,700,5.0,1358899200
5798,700,5.0,1366329600
5799,700,5.0,1318550400
5800,700,5.0,1401062400
4198,700,5.0,1347840000
5801,700,4.0,1375660800
5802,700,5.0,1354665600
5803,700,5.0,1386806400
5804,700,5.0,1357344000
5805,700,5.0,1389571200
5806,700,5.0,1379808000
5807,700,5.0,1394496000
5808,700,5.0,1354665600
5809,700,5.0,1353542400
5810,700,5.0,1195776000
5811,700,5.0,1343606400
5812,700,5.0,1202428800
5813,700,5.0,1374278400
5814,700,5.0,1376524800
5815,700,4.0,1366502400
5816,700,5.0,1274832000
5817,700,5.0,1330560000
5818,700,5.0,1377907200
5819,700,5.0,1371254400
5820,700,5.0,1390953600
5821,700,5.0,1392940800
5822,700,5.0,1386460800
5823,700,5.0,1365465600
5824,700,5.0,1389744000
5825,700,5.0,1339372800
5826,700,5.0,1356220800
5827,700,3.0,1358208000
5828,700,5.0,1354924800
5829,700,5.0,1354752000
5830,700,4.0,1389657600
5831,700,1.0,1373500800
5832,700,5.0,1391558400
5833,701,5.0,1329177600
5834,702,5.0,1270425600
5835,702,5.0,1266105600
5836,702,5.0,1359331200
5837,702,5.0,1349654400
5838,702,5.0,1278374400
5839,702,4.0,1296172800
5840,702,5.0,1330819200
5841,702,5.0,1276646400
5842,702,1.0,1271635200
5843,702,4.0,1265155200
5844,702,5.0,1334534400
5845,702,5.0,1318118400
5846,702,5.0,1403827200
5847,702,5.0,1335139200
5848,702,4.0,1311120000
5849,702,1.0,1295481600
5850,702,5.0,1270252800
5851,702,3.0,1279497600
5852,702,5.0,1348444800
5853,702,5.0,1262995200
5854,703,1.0,1202947200
5855,703,4.0,1209168000
5856,704,5.0,1389139200
5857,704,5.0,1377734400
5858,706,5.0,1279843200
5859,705,5.0,1178496000
5860,705,1.0,1392940800
5861,705,4.0,1251244800
5862,705,5.0,1178928000
5863,705,5.0,1162944000
5864,707,5.0,1298851200
5865,707,5.0,1361232000
5866,707,1.0,1392076800
5867,707,5.0,1385510400
5868,707,5.0,1298332800
5869,707,5.0,1362268800
5870,707,4.0,1326844800
5871,707,5.0,1359072000
5872,708,5.0,1393632000
5873,708,5.0,1369094400
5874,709,5.0,1349827200
5875,709,5.0,1370131200
5876,709,1.0,1376438400
5877,709,1.0,1301356800
5878,709,4.0,1342742400
5879,709,5.0,1369958400
5880,709,3.0,1371427200
5881,709,5.0,1370476800
5882,709,5.0,1394064000
5883,709,5.0,1329350400
5884,709,5.0,1380672000
5885,709,4.0,1327363200
5886,709,4.0,1292544000
5887,709,5.0,1366502400
5888,709,5.0,1388361600
5889,709,2.0,1362009600
5890,709,1.0,1287100800
5891,710,5.0,1324252800
5892,710,1.0,1397347200
5893,710,5.0,1385856000
5894,710,1.0,1374364800
5895,710,4.0,1368057600
5896,710,5.0,1353801600
5897,710,5.0,1399420800
5898,710,5.0,1388361600
5899,710,5.0,1365811200
5900,710,5.0,1378598400
5901,710,5.0,1373932800
5902,710,5.0,1324684800
5903,710,3.0,1347494400
5904,710,5.0,1404950400
5905,710,5.0,1389744000
5906,710,5.0,1404345600
5907,710,2.0,1241395200
5908,710,5.0,1387238400
5909,710,5.0,1355702400
5910,710,5.0,1399766400
2570,710,1.0,1327968000
5911,710,2.0,1391040000
5912,710,4.0,1358899200
5913,710,1.0,1386547200
